url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers
https://twitter.com/DeesMuscles/status/1296128936758464512,2020-08-19 16:56:34+00:00,"🙏🏼🖤
Repost from @lewishowes
•
Relationships are the key to life. But how to we build them? Swipe through to learn how.

What are your keys to building strong relationships?

Drop a ❤️ if you enjoyed this and share… https://t.co/wWbYXWeizZ","🙏🏼🖤
Repost from @lewishowes
•
Relationships are the key to life. But how to we build them? Swipe through to learn how.

What are your keys to building strong relationships?

Drop a ❤️ if you enjoyed this and share… instagram.com/p/CEFBDqaHJME/…",1296128936758464512,"{'username': 'DeesMuscles', 'displayname': 'Justin Dees', 'id': 273125678, 'description': '•NPC Bodybuilder•Exercise Physiologist•  #deesmuscles', 'rawDescription': '•NPC Bodybuilder•Exercise Physiologist•  #deesmuscles', 'descriptionUrls': [], 'verified': False, 'created': '2011-03-27T21:55:44+00:00', 'followersCount': 5641, 'friendsCount': 1131, 'statusesCount': 20162, 'favouritesCount': 2968, 'listedCount': 53, 'mediaCount': 331, 'location': 'Salt Lake City, UT', 'protected': False, 'linkUrl': 'http://deesmuscles.com', 'linkTcourl': 'https://t.co/jZinhhfIKj', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1977851169/image_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/273125678/1384493107', 'url': 'https://twitter.com/DeesMuscles'}",['https://www.instagram.com/p/CEFBDqaHJME/?igshid=vfciqdytand1'],['https://t.co/wWbYXWeizZ'],0,0,2,0,1296128936758464512,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,,,,"[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/ak_sazzad/status/1293980393184493569,2020-08-13 18:39:01+00:00,"A real gem from @LewisHowes @patrickbetdavid if you are planning to be the best version of yourself-

https://t.co/fDWRW1bXJn","A real gem from @LewisHowes @patrickbetdavid if you are planning to be the best version of yourself-

youtube.com/watch?v=6GmTlm…",1293980393184493569,"{'username': 'ak_sazzad', 'displayname': 'AK Sazzad', 'id': 1039840900199809025, 'description': 'Student, Cricketer, Son, Brother, Friend. Love to learn & spread the learning.\nBeing Real takes Courage.', 'rawDescription': 'Student, Cricketer, Son, Brother, Friend. Love to learn & spread the learning.\nBeing Real takes Courage.', 'descriptionUrls': [], 'verified': False, 'created': '2018-09-12T11:39:24+00:00', 'followersCount': 59, 'friendsCount': 150, 'statusesCount': 178, 'favouritesCount': 4490, 'listedCount': 0, 'mediaCount': 17, 'location': 'Chittagong, Bangladesh', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1257391613933793282/QwMX9WX7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1039840900199809025/1588620499', 'url': 'https://twitter.com/ak_sazzad'}",['https://www.youtube.com/watch?v=6GmTlmpg4Ho'],['https://t.co/fDWRW1bXJn'],0,0,1,0,1293980393184493569,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,"[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}, {'username': 'patrickbetdavid', 'displayname': 'Patrick Bet-David', 'id': 45167431, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/patrickbetdavid'}]"
https://twitter.com/colttrickle/status/1293218981957050368,2020-08-11 16:13:26+00:00,"Great advice from @LewisHowes 👇

Less talk, more action. 💪 https://t.co/ayDEcLJGd0","Great advice from @LewisHowes 👇

Less talk, more action. 💪 twitter.com/LewisHowes/sta…",1293218981957050368,"{'username': 'colttrickle', 'displayname': 'Adam Martin', 'id': 16478093, 'description': 'IT Director. Husband to Amy. Dad to Kalob, Maddox, and Ella | #AI #CIO #DataCenter #Cloud #FutureOfWork #DigitalTransformation', 'rawDescription': 'IT Director. Husband to Amy. Dad to Kalob, Maddox, and Ella | #AI #CIO #DataCenter #Cloud #FutureOfWork #DigitalTransformation', 'descriptionUrls': [], 'verified': False, 'created': '2008-09-27T00:41:37+00:00', 'followersCount': 14000, 'friendsCount': 984, 'statusesCount': 22169, 'favouritesCount': 17467, 'listedCount': 548, 'mediaCount': 1638, 'location': 'Greenfield, Indiana', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000680855514/8eca0796b09be5d624c54224305659da_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/16478093/1411741922', 'url': 'https://twitter.com/colttrickle'}",['https://twitter.com/LewisHowes/status/1291874268087713792'],['https://t.co/ayDEcLJGd0'],0,1,1,0,1293218981957050368,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"{'url': 'https://twitter.com/LewisHowes/status/1291874268087713792', 'date': '2020-08-07T23:10:02+00:00', 'content': ""Don't tell people your plans.\nShow them your results."", 'renderedContent': ""Don't tell people your plans.\nShow them your results."", 'id': 1291874268087713792, 'user': {'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': 'NY Times Bestselling author. Top Podcast with 300 million downloads. Former pro football current @usath text me here and stay connected! 📲 614-350-3960', 'rawDescription': 'NY Times Bestselling author. Top Podcast with 300 million downloads. Former pro football current @usath text me here and stay connected! 📲 614-350-3960', 'descriptionUrls': [], 'verified': True, 'created': '2008-05-14T19:54:36+00:00', 'followersCount': 193216, 'friendsCount': 34029, 'statusesCount': 131947, 'favouritesCount': 152099, 'listedCount': 5435, 'mediaCount': 4228, 'location': 'Ohio boy in NYC and LA', 'protected': False, 'linkUrl': 'http://lewishowes.com', 'linkTcourl': 'https://t.co/hLkL1LJ3d4', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/904400279113687041/bSzT-5v4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/14777649/1600464122', 'url': 'https://twitter.com/LewisHowes'}, 'outlinks': [], 'tcooutlinks': [], 'replyCount': 34, 'retweetCount': 231, 'likeCount': 1056, 'quoteCount': 15, 'conversationId': 1291874268087713792, 'lang': 'en', 'source': '<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>', 'sourceUrl': 'https://www.hootsuite.com', 'sourceLabel': 'Hootsuite Inc.', 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'mentionedUsers': None}","[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/farris2986/status/1292262865676771329,2020-08-09 00:54:10+00:00,Always great insights from @LewisHowes that I have included in my book! Link in bio for presale with one more week to go! Proceeds going towards @EricLeGrand52 @ReeveFoundation insights and stories also from @inkyjohnson that helped with one of my chapters as well 🎙💙 https://t.co/5slX5zTnXd,Always great insights from @LewisHowes that I have included in my book! Link in bio for presale with one more week to go! Proceeds going towards @EricLeGrand52 @ReeveFoundation insights and stories also from @inkyjohnson that helped with one of my chapters as well 🎙💙 https://t.co/5slX5zTnXd,1292262865676771329,"{'username': 'farris2986', 'displayname': 'Farris2986', 'id': 1284102690839166976, 'description': 'Neurological Physical Therapist \U0001f9bf🧠👨🏽\u200d⚕️\nWanderlust 🛫🌍🛬\nAuthor ✍🏽', 'rawDescription': 'Neurological Physical Therapist \U0001f9bf🧠👨🏽\u200d⚕️\nWanderlust 🛫🌍🛬\nAuthor ✍🏽', 'descriptionUrls': [], 'verified': False, 'created': '2020-07-17T12:28:53+00:00', 'followersCount': 18, 'friendsCount': 50, 'statusesCount': 12, 'favouritesCount': 45, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': 'https://linktr.ee/farris_dpt', 'linkTcourl': 'https://t.co/Kw8lFpo5QL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1284103145648467969/PJna2C-s_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1284102690839166976/1594990600', 'url': 'https://twitter.com/farris2986'}",[],[],0,0,5,1,1292262865676771329,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/Ee8KOewXkAAJQg4?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ee8KOewXkAAJQg4?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}, {'username': 'EricLeGrand52', 'displayname': 'Eric LeGrand', 'id': 276715917, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/EricLeGrand52'}, {'username': 'ReeveFoundation', 'displayname': 'Christopher & Dana Reeve Foundation', 'id': 31877693, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/ReeveFoundation'}, {'username': 'inkyjohnson', 'displayname': 'Inky Johnson', 'id': 215790341, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/inkyjohnson'}]"
https://twitter.com/bravesooner10/status/1290327327562489858,2020-08-03 16:43:02+00:00,"@RobinSharma repeated a great quote from @jk_rowling on the podcast I listened to this morning from @LewisHowes that is SO TRUE! “For some to love you, some must loathe you.” Don’t let the critics keep you from doing great things!!
#MondayMotivation #Mindset","@RobinSharma repeated a great quote from @jk_rowling on the podcast I listened to this morning from @LewisHowes that is SO TRUE! “For some to love you, some must loathe you.” Don’t let the critics keep you from doing great things!!
#MondayMotivation #Mindset",1290327327562489858,"{'username': 'bravesooner10', 'displayname': 'Jake Keyes - Brewed with Hustle', 'id': 363329613, 'description': 'Ioway - Entrepreneur - Owner of Skydance Brewing - Host of Brewed with Hustle', 'rawDescription': 'Ioway - Entrepreneur - Owner of Skydance Brewing - Host of Brewed with Hustle', 'descriptionUrls': [], 'verified': False, 'created': '2011-08-27T22:34:55+00:00', 'followersCount': 175, 'friendsCount': 622, 'statusesCount': 1561, 'favouritesCount': 1347, 'listedCount': 4, 'mediaCount': 64, 'location': 'Oklahoma', 'protected': False, 'linkUrl': 'http://www.skydancebrewing.com', 'linkTcourl': 'https://t.co/aLv9mOikxf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1281976208964673536/5jmimdKU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/363329613/1605068209', 'url': 'https://twitter.com/bravesooner10'}",[],[],1,0,1,0,1290327327562489858,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,"[{'username': 'RobinSharma', 'displayname': 'Robin Sharma', 'id': 26244629, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RobinSharma'}, {'username': 'jk_rowling', 'displayname': 'J.K. Rowling', 'id': 62513246, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/jk_rowling'}, {'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/nerdenterprises/status/1287903426999750657,2020-07-28 00:11:19+00:00,@JenniferNCastro @domm Nice! That's actually a quote from @LewisHowes,@JenniferNCastro @domm Nice! That's actually a quote from @LewisHowes,1287903426999750657,"{'username': 'nerdenterprises', 'displayname': 'Nerd Enterprises, Inc.', 'id': 19164008, 'description': ""I'm a teacher and a CFO which means I can communicate complex financial concepts in terms that make them easy to understand. #QuickBooksOnline #Accounting #CFO"", 'rawDescription': ""I'm a teacher and a CFO which means I can communicate complex financial concepts in terms that make them easy to understand. #QuickBooksOnline #Accounting #CFO"", 'descriptionUrls': [], 'verified': False, 'created': '2009-01-19T00:27:37+00:00', 'followersCount': 11977, 'friendsCount': 3541, 'statusesCount': 96479, 'favouritesCount': 1324, 'listedCount': 667, 'mediaCount': 11154, 'location': 'Right here, right now', 'protected': False, 'linkUrl': 'http://nerdenterprises.com/', 'linkTcourl': 'https://t.co/wAGYD0KDLM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/830451820841480192/94PxDjCI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19164008/1511305990', 'url': 'https://twitter.com/nerdenterprises'}",[],[],1,0,1,0,1287880094292176899,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,"[{'username': 'domm', 'displayname': 'domm', 'id': 219821581, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/domm'}, {'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/ApexOutcomes/status/1286028905938169856,2020-07-22 20:02:39+00:00,"This post from @LewisHowes certainly spoke to me, especially considering someone my hubby and I are defending our dream life from who defines our polar opposite in nature.
It's been an interesting Human Dynamics experiment.
P.S. I wanted to post this in A…https://t.co/c7ujSMow4w","This post from @LewisHowes certainly spoke to me, especially considering someone my hubby and I are defending our dream life from who defines our polar opposite in nature.
It's been an interesting Human Dynamics experiment.
P.S. I wanted to post this in A…lnkd.in/gFgwHhN",1286028905938169856,"{'username': 'ApexOutcomes', 'displayname': 'Erika Feinberg', 'id': 4720000153, 'description': 'Mastermind Trainer, Public Speaker, Turnaround Specialist, Valuation Optimizer', 'rawDescription': 'Mastermind Trainer, Public Speaker, Turnaround Specialist, Valuation Optimizer', 'descriptionUrls': [], 'verified': False, 'created': '2016-01-06T19:33:36+00:00', 'followersCount': 38, 'friendsCount': 12, 'statusesCount': 155, 'favouritesCount': 5, 'listedCount': 1, 'mediaCount': 43, 'location': 'Paradise Valley, AZ', 'protected': False, 'linkUrl': 'http://www.ApexOutcomes.com', 'linkTcourl': 'https://t.co/cOmKWTPYyA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/684829032177782784/ssVQvQ2W_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/4720000153/1524451491', 'url': 'https://twitter.com/ApexOutcomes'}",['https://lnkd.in/gFgwHhN'],['https://t.co/c7ujSMow4w'],0,0,0,0,1286028905938169856,en,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",http://www.linkedin.com/,LinkedIn,,,,"[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/kate_ruda/status/1285820181227294721,2020-07-22 06:13:15+00:00,@JulianGumbo 👏👏👏 YAS. I’m excited for this! I just listened to this ep from @LewisHowes you should check out: https://t.co/6TTyXXdcXr,@JulianGumbo 👏👏👏 YAS. I’m excited for this! I just listened to this ep from @LewisHowes you should check out: lewishowes.com/podcast/the-sc…,1285820181227294721,"{'username': 'kate_ruda', 'displayname': 'Kate Ruda', 'id': 902915466, 'description': 'Curious community & brand builder w/ a #justdoit mindset.✌🏼 Marketing @Nike.👩🏼\u200d💻 Brunch x Burn Founder.💪🏼 #ForbesUnder30✨ @Adweek Mentee. My views.', 'rawDescription': 'Curious community & brand builder w/ a #justdoit mindset.✌🏼 Marketing @Nike.👩🏼\u200d💻 Brunch x Burn Founder.💪🏼 #ForbesUnder30✨ @Adweek Mentee. My views.', 'descriptionUrls': [], 'verified': False, 'created': '2012-10-25T00:50:21+00:00', 'followersCount': 2123, 'friendsCount': 1643, 'statusesCount': 1339, 'favouritesCount': 6270, 'listedCount': 24, 'mediaCount': 84, 'location': 'Los Angeles, CA', 'protected': False, 'linkUrl': 'http://brunchburn.com', 'linkTcourl': 'https://t.co/gFI5srVUQi', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1342185619611672584/QtVHXkRy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/902915466/1605163395', 'url': 'https://twitter.com/kate_ruda'}",['https://lewishowes.com/podcast/the-science-of-self-confidence-how-to-command-your-mind-with-dr-ivan-joseph/'],['https://t.co/6TTyXXdcXr'],1,4,17,0,1285819000174243840,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,"[{'username': 'JulianGumbo', 'displayname': 'Julian Gamboa', 'id': 334871954, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/JulianGumbo'}, {'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/careerchatter/status/1285567617760022529,2020-07-21 13:29:39+00:00,"Today's motivational thoughts must lead to action or they are just thoughts in the wind. 

Here is a #schoolofgreatness podcast from @LewisHowes  featuring motivational speaker #lisanichols 

#changeyourperspective #motivation https://t.co/Sn0wexpzY7","Today's motivational thoughts must lead to action or they are just thoughts in the wind. 

Here is a #schoolofgreatness podcast from @LewisHowes  featuring motivational speaker #lisanichols 

#changeyourperspective #motivation lnkd.in/ginzkGG",1285567617760022529,"{'username': 'careerchatter', 'displayname': 'Tara Career-Coach', 'id': 28462804, 'description': 'Career | Business | Entrepreneur Advisor and Coach | Social Networker // Paid Writer / Busy Mom / Always seeking Insights . . . . happy to share', 'rawDescription': 'Career | Business | Entrepreneur Advisor and Coach | Social Networker // Paid Writer / Busy Mom / Always seeking Insights . . . . happy to share', 'descriptionUrls': [], 'verified': False, 'created': '2009-04-03T00:48:52+00:00', 'followersCount': 4228, 'friendsCount': 4613, 'statusesCount': 6851, 'favouritesCount': 130, 'listedCount': 274, 'mediaCount': 51, 'location': 'Canada', 'protected': False, 'linkUrl': 'https://ca.linkedin.com/in/taraorchard', 'linkTcourl': 'https://t.co/RE7uGqRYkF', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1078487451625152512/bfAv2ET2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/28462804/1416294252', 'url': 'https://twitter.com/careerchatter'}",['https://lnkd.in/ginzkGG'],['https://t.co/Sn0wexpzY7'],0,0,1,0,1285567617760022529,en,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",http://www.linkedin.com/,LinkedIn,,,,"[{'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
https://twitter.com/vipinnayar/status/1283958616832331777,2020-07-17 02:56:03+00:00,"Never give up on your dreams.nothing but respect for @oscarfiguera10. 
Repost from @lewishowes
Tag a friend that needs to see this 💪💪 https://t.co/fXJZ1ru6B0","Never give up on your dreams.nothing but respect for @oscarfiguera10. 
Repost from @lewishowes
Tag a friend that needs to see this 💪💪 instagram.com/p/CCuik_fDDrh/…",1283958616832331777,"{'username': 'vipinnayar', 'displayname': 'Vipin Nayar', 'id': 157247006, 'description': 'Founder @AvivDigital, Online Lead Generation Expert, Digital Marketing Consultant and Digital Marketing Coach at avivdigital.in', 'rawDescription': 'Founder @AvivDigital, Online Lead Generation Expert, Digital Marketing Consultant and Digital Marketing Coach at https://t.co/BqQsLxNFIe', 'descriptionUrls': [{'text': 'avivdigital.in', 'url': 'http://avivdigital.in', 'tcourl': 'https://t.co/BqQsLxNFIe', 'indices': [113, 136]}], 'verified': False, 'created': '2010-06-19T07:40:49+00:00', 'followersCount': 1293, 'friendsCount': 629, 'statusesCount': 15486, 'favouritesCount': 966, 'listedCount': 489, 'mediaCount': 9031, 'location': 'Calicut,Kerala', 'protected': False, 'linkUrl': 'http://vipinnayar.com', 'linkTcourl': 'https://t.co/o2Cwm9Vwct', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/565351356341698562/8rT-ejNe_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/157247006/1424098151', 'url': 'https://twitter.com/vipinnayar'}",['https://www.instagram.com/p/CCuik_fDDrh/?igshid=yvq4yj67t6oe'],['https://t.co/fXJZ1ru6B0'],0,0,0,0,1283958616832331777,en,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",http://instagram.com,Instagram,,,,"[{'username': 'oscarfiguera10', 'displayname': 'Oscar Albeiro Figueroa Mosquera', 'id': 896419463263903745, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/oscarfiguera10'}, {'username': 'LewisHowes', 'displayname': 'Lewis Howes', 'id': 14777649, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/LewisHowes'}]"
